date,min,max,pm25,q1,q3,stdev,count
2020-07-11T00:00:00.000Z,0.2,4.47,0.8,0.53,1.37,0.778,334
2020-07-12T00:00:00.000Z,0.03,3.1,0.3,0.2,0.5,0.756,400
2020-07-13T00:00:00.000Z,0,1.17,0.33,0.1,0.5,0.231,393
2020-07-14T00:00:00.000Z,0.1,2.29,0.33,0.2,0.6,0.345,440
2020-07-15T00:00:00.000Z,0.3,3.1,1.21,0.7,1.82,0.64,352
2020-07-16T00:00:00.000Z,1.4,5.33,2.5,2.06,3.3,0.775,322
2020-07-17T00:00:00.000Z,1.67,8.13,3.95,3,5.8,1.706,484
2020-07-18T00:00:00.000Z,1.2,8.57,2.4,2,3.2,1.988,450
2020-07-19T00:00:00.000Z,1.1,6,2.83,2.4,3.17,0.653,162
2020-07-20T00:00:00.000Z,4.5,9.27,6.67,6,7.77,1.156,179
2020-07-21T00:00:00.000Z,0.2,11.8,4.5,0.4,8.5,3.914,271
2020-07-22T00:00:00.000Z,0.1,0.93,0.3,0.2,0.4,0.16,272
2020-07-23T00:00:00.000Z,0,2.17,0.3,0.2,0.4,0.287,299
2020-07-24T00:00:00.000Z,0.1,2.1,0.4,0.23,0.6,0.253,382
2020-07-25T00:00:00.000Z,0,4,0.3,0.2,1.7,0.904,83
2020-07-26T00:00:00.000Z,0.3,7.73,1.33,0.83,1.8,1.126,447
2020-07-27T00:00:00.000Z,0.9,3.3,1.7,1.35,2.2,0.535,276
2020-07-28T00:00:00.000Z,1.2,11.87,3.63,2.4,5.67,2.506,419
2020-07-29T00:00:00.000Z,3.13,13.6,8.35,3.93,9.83,2.922,332
2020-07-30T00:00:00.000Z,0.56,5.09,1.83,1.2,2.5,0.951,382
2020-07-31T00:00:00.000Z,0.6,6.17,1.3,1,2.4,0.982,359
2020-08-01T00:00:00.000Z,1.1,3.97,2.06,1.6,2.6,0.613,365
2020-08-02T00:00:00.000Z,1.1,4.87,2.7,1.85,3.13,0.795,333
2020-08-03T00:00:00.000Z,0.93,12.43,2.9,2.2,5.03,2.606,364
2020-08-04T00:00:00.000Z,0.33,7,1.2,0.8,3.2,1.821,394
2020-08-05T00:00:00.000Z,0.1,3.87,0.47,0.3,1.17,0.824,425
2020-08-06T00:00:00.000Z,0.7,4.76,1.3,1.1,1.5,0.488,354
2020-08-07T00:00:00.000Z,1.1,7.33,2.57,1.9,3.9,1.564,425
2020-08-08T00:00:00.000Z,3.1,7.5,5.5,5.07,6.13,0.742,390
2020-08-09T00:00:00.000Z,0.1,2.27,0.4,0.37,0.5,0.165,435
2020-08-10T00:00:00.000Z,0.2,1.17,0.5,0.4,0.6,0.17,411
2020-08-11T00:00:00.000Z,0.2,1.57,0.5,0.4,0.6,0.16,438
2020-08-12T00:00:00.000Z,0.27,4.13,0.7,0.6,1,0.468,426
2020-08-13T00:00:00.000Z,1,4.13,1.93,1.6,2.57,0.688,454
2020-08-14T00:00:00.000Z,1.6,11.9,5.15,4.03,5.81,1.582,388
2020-08-15T00:00:00.000Z,0.37,2.6,1.4,1.1,1.9,0.491,462
2020-08-16T00:00:00.000Z,0.1,2.9,0.9,0.7,1.3,0.422,470
2020-08-17T00:00:00.000Z,0.1,2.43,0.63,0.3,1,0.484,447
2020-08-18T00:00:00.000Z,0.33,8.36,1.3,0.9,2.59,1.894,429
2020-08-19T00:00:00.000Z,4.9,17.13,8.47,7.5,9.6,2.571,447
2020-08-20T00:00:00.000Z,3.4,18,7.25,5.83,11.43,3.747,454
2020-08-21T00:00:00.000Z,2.87,14.73,5.69,4.3,7.22,1.884,444
2020-08-22T00:00:00.000Z,2.2,11.5,6.8,5.17,8.4,2.143,401
2020-08-23T00:00:00.000Z,0.1,4.09,1.6,0.3,2.2,1.01,402
2020-08-24T00:00:00.000Z,0.03,1.3,0.2,0.2,0.3,0.133,342
2020-08-25T00:00:00.000Z,0,0.73,0.2,0.1,0.3,0.129,378
2020-08-26T00:00:00.000Z,0,1.23,0.17,0.1,0.3,0.158,384
2020-08-27T00:00:00.000Z,0.07,1.43,0.4,0.27,0.5,0.214,466
2020-08-28T00:00:00.000Z,0.1,3.53,0.4,0.3,0.8,0.432,400
2020-08-29T00:00:00.000Z,0.2,3.83,0.72,0.4,1,0.489,426
2020-08-30T00:00:00.000Z,0.2,4.26,0.6,0.5,0.77,0.339,399
2020-08-31T00:00:00.000Z,0.3,3.63,1,0.8,1.2,0.388,393
2020-09-01T00:00:00.000Z,0,6.57,0.33,0.2,0.52,0.597,345
2020-09-02T00:00:00.000Z,0.1,7.5,1.49,0.5,3.65,1.715,464
2020-09-03T00:00:00.000Z,1.87,8.4,3.73,3,5.65,1.527,469
2020-09-04T00:00:00.000Z,1.6,9.07,4.23,3.47,5.27,1.573,476
2020-09-05T00:00:00.000Z,0.6,6.4,1.4,1.12,1.79,1.464,473
2020-09-06T00:00:00.000Z,0,5.57,0.5,0.3,0.9,0.471,469
2020-09-07T00:00:00.000Z,0.1,2,0.6,0.4,0.87,0.34,440
2020-09-08T00:00:00.000Z,0.1,1.33,0.3,0.2,0.4,0.179,382
2020-09-09T00:00:00.000Z,0,1.87,0.3,0.2,0.4,0.328,404
2020-09-10T00:00:00.000Z,0,1,0.1,0,0.2,0.118,346
2020-09-11T00:00:00.000Z,0,1.3,0.5,0.3,0.7,0.284,311
2020-09-12T00:00:00.000Z,0.3,5.5,1.3,0.8,1.9,1.104,295
2020-09-13T00:00:00.000Z,0,1.1,0.1,0.07,0.2,0.136,361
2020-09-14T00:00:00.000Z,0,2.17,0.2,0.1,0.3,0.207,291
2020-09-15T00:00:00.000Z,0,4.97,0.2,0.1,0.43,0.405,256
2020-09-16T00:00:00.000Z,0.1,0.5,0.2,0.13,0.2,0.079,36
2020-09-17T00:00:00.000Z,0,1.5,0.1,0,0.23,0.291,151
2020-09-18T00:00:00.000Z,0,2.5,0.3,0.2,0.5,0.27,325
2020-09-19T00:00:00.000Z,0,4.09,0.5,0.2,0.7,0.395,314
2020-09-20T00:00:00.000Z,0.1,2.4,0.33,0.23,0.5,0.334,237
2020-09-21T00:00:00.000Z,0,3.9,0.8,0.33,1.47,0.637,225
2020-09-22T00:00:00.000Z,0.2,2.29,0.8,0.5,1,0.358,343
2020-09-23T00:00:00.000Z,0.3,12.57,3.13,2.29,5.03,3.337,447
2020-09-24T00:00:00.000Z,0,35.93,0.7,0.3,20.95,11.518,464
2020-09-25T00:00:00.000Z,0.13,24.67,1.1,0.8,4.7,7.395,351
2020-09-26T00:00:00.000Z,0,5.23,0.2,0.15,0.3,0.337,273
2020-09-27T00:00:00.000Z,0.1,4.3,0.6,0.3,2.69,1.314,228
2020-09-28T00:00:00.000Z,3.7,14,7.14,4.73,9.23,2.567,262
2020-09-29T00:00:00.000Z,3.8,12.43,6.73,6.03,7.6,1.578,257
2020-09-30T00:00:00.000Z,3.77,13.2,7.2,5.8,8.59,1.747,392
2020-10-01T00:00:00.000Z,0.9,6.4,3.05,2.33,4.03,1.069,300
2020-10-02T00:00:00.000Z,3,29.87,5.9,5,7.3,2.197,271
2020-10-03T00:00:00.000Z,5.13,11.83,8.02,6.87,8.9,1.44,250
2020-10-04T00:00:00.000Z,5.53,10.19,8.23,7.57,8.69,0.908,318
2020-10-05T00:00:00.000Z,1.7,11.1,5,3.7,6.63,1.958,319
2020-10-06T00:00:00.000Z,0.7,12.1,5.37,2.85,7.07,2.852,337
2020-10-07T00:00:00.000Z,0.7,11.13,2.77,1.7,5.7,2.876,337
2020-10-08T00:00:00.000Z,0.5,11.13,3.72,2.1,6.77,2.61,318
2020-10-09T00:00:00.000Z,0,4.9,1.63,0.87,2.2,0.959,341
2020-10-10T00:00:00.000Z,0.1,14.2,0.9,0.6,1.93,1.123,414
2020-10-11T00:00:00.000Z,0.2,61.77,0.77,0.5,1.33,5.744,430
2020-10-12T00:00:00.000Z,0.3,4.9,1.2,0.83,1.8,1.045,341
2020-10-13T00:00:00.000Z,0,2.1,0.3,0.1,0.5,0.379,402
2020-10-14T00:00:00.000Z,0,3.1,0.5,0.3,0.7,0.386,394
2020-10-15T00:00:00.000Z,0,1.17,0.2,0.1,0.37,0.206,391
2020-10-16T00:00:00.000Z,0,6.53,0.2,0.1,0.8,0.634,415
2020-10-17T00:00:00.000Z,0,1.43,0.1,0,0.3,0.256,420
2020-10-18T00:00:00.000Z,0,1.1,0.2,0.1,0.3,0.154,429
2020-10-19T00:00:00.000Z,0,2.06,0.5,0.2,0.7,0.384,409
2020-10-20T00:00:00.000Z,0.2,3.27,0.63,0.5,0.83,0.485,444
2020-10-21T00:00:00.000Z,0.07,2.63,0.6,0.3,1.07,0.544,430
2020-10-22T00:00:00.000Z,0,1.3,0.3,0.2,0.6,0.309,420
2020-10-23T00:00:00.000Z,0,1.5,0.3,0.2,0.6,0.285,402
2020-10-24T00:00:00.000Z,0,4.09,0.8,0.33,1.9,1.1,419
2020-10-25T00:00:00.000Z,0.33,6.43,1.12,0.9,1.59,0.958,464
2020-10-26T00:00:00.000Z,0.63,9.86,2.97,2.1,5.77,2.112,467
2020-10-27T00:00:00.000Z,0,57.43,0.93,0.56,1.57,4.572,442
2020-10-28T00:00:00.000Z,1,7.03,3.3,1.8,4.22,1.363,465
2020-10-29T00:00:00.000Z,1.12,3.43,1.8,1.6,2.06,0.392,456
2020-10-30T00:00:00.000Z,0.1,2.6,0.53,0.4,0.73,0.385,466
2020-10-31T00:00:00.000Z,0.23,4.78,1.99,0.7,2.7,1.073,486
2020-11-01T00:00:00.000Z,0.1,4.43,2.17,1.1,2.8,1.11,475
2020-11-02T00:00:00.000Z,0.7,9.36,2.1,1.5,2.97,0.983,438
2020-11-03T00:00:00.000Z,0,1.53,0.5,0.4,0.7,0.26,452
2020-11-04T00:00:00.000Z,0,1.9,0.5,0.4,0.7,0.313,342
2020-11-05T00:00:00.000Z,0,3.27,1.02,0.13,2.17,1.012,304
2020-11-06T00:00:00.000Z,0,3.97,0.3,0.1,1.63,1.095,314
2020-11-07T00:00:00.000Z,0,2.43,0.1,0.1,0.6,0.494,385
2020-11-08T00:00:00.000Z,0.27,5.23,0.8,0.7,1.03,0.653,352
2020-11-09T00:00:00.000Z,0,2.06,0.4,0.2,0.6,0.301,283
2020-11-10T00:00:00.000Z,0.1,3.73,0.9,0.5,1.77,0.857,329
2020-11-11T00:00:00.000Z,0.5,6.8,2.2,1.17,4.33,1.749,339
2020-11-12T00:00:00.000Z,0.3,10.57,1.33,0.8,4.95,3.065,284
2020-11-13T00:00:00.000Z,1.87,12.07,4.59,3.77,6.37,2.171,312
2020-11-14T00:00:00.000Z,2.2,8.07,4.59,3.72,5.43,1.14,340
2020-11-15T00:00:00.000Z,0.8,9.9,2.33,1.9,4.3,2.214,285
2020-11-16T00:00:00.000Z,2.6,11.7,5.49,4.4,6.25,2.09,280
2020-11-17T00:00:00.000Z,0.2,12.7,2.29,1.09,6,3.084,312
2020-11-18T00:00:00.000Z,0,1.3,0.1,0.1,0.3,0.274,374
2020-11-19T00:00:00.000Z,0,0.9,0,0,0.2,0.181,352
2020-11-20T00:00:00.000Z,0,1.93,0.4,0.1,0.8,0.421,365
2020-11-21T00:00:00.000Z,0.1,1.93,0.5,0.37,0.9,0.368,311
2020-11-22T00:00:00.000Z,0,1.1,0.3,0.2,0.4,0.193,302
2020-11-23T00:00:00.000Z,0,1.57,0.2,0,0.3,0.214,277
2020-11-24T00:00:00.000Z,0,2.43,0.8,0.3,1.17,0.532,285
2020-11-25T00:00:00.000Z,0,5.23,0.92,0.5,1.5,0.791,296
2020-11-26T00:00:00.000Z,0,0.56,0.07,0,0.1,0.09,287
2020-11-27T00:00:00.000Z,0,30.27,0.5,0.13,1.4,1.964,272
2020-11-28T00:00:00.000Z,0.3,5.7,1.03,0.7,2.42,1.271,285
2020-11-29T00:00:00.000Z,0.27,4.63,1.5,0.74,1.9,0.778,280
2020-11-30T00:00:00.000Z,0.7,3.93,1.7,1.4,2.5,0.733,256
2020-12-01T00:00:00.000Z,0,2.2,0.6,0.3,1.1,0.521,230
2020-12-02T00:00:00.000Z,0.1,4.9,0.6,0.4,1.62,1.234,240
2020-12-03T00:00:00.000Z,1.33,7.6,3.37,2.8,3.9,1.016,237
2020-12-04T00:00:00.000Z,1.17,5.17,2.29,1.7,3.22,0.906,269
2020-12-05T00:00:00.000Z,1.2,18.03,3.1,2.13,9.61,4.755,253
2020-12-06T00:00:00.000Z,1.3,21.9,4.07,2.6,7.12,5.409,344
